doc_id,count_words,count_sentences,count_pos,count_neg,calculate_words,calculate_sentences,calculate_pos,calculate_neg
5621,6,1,1,0,6,1,1,0
5622,37,3,1,1,37,3,10,2
5623,93,5,3,7,93,5,18.0,57.0
5624,16,1,1,3,16,1,30.0,21.5
5625,16,1,1,1,16,1,0.0,13.0
5626,24,1,0,1,24,1,0,12
5627,31,1,1,0,31,1,-30.0,0.0
5628,27,1,2,0,27,1,34,0
5629,51,1,8,8,51,1,200.0,368.0
5630,7,1,0,0,7,1,0,0
5631,37,5,2,0,37,5,9,0
5632,65,1,10,13,65,1,377.0,764.0
5633,55,1,3,6,55,1,173.0,124.0
5634,16,1,0,3,16,1,0,24
5635,12,1,0,0,12,1,0,0
5636,11,1,1,0,11,1,9,0
5637,71,3,6,3,71,3,128.0,30.0
5638,83,1,0,5,83,1,0.0,151.0
5639,25,1,1,2,25,1,0.0,29.0
5640,23,1,2,2,23,1,24,26
5641,11,1,1,4,11,1,9.0,50.0
5642,8,1,0,0,8,1,0,0
5643,24,1,4,3,24,1,51.0,33.0
5644,43,1,5,1,43,1,217.0,24.0
5645,13,2,3,0,13,2,7,0
5646,10,1,0,0,10,1,0,0
5647,33,1,3,2,33,1,88.0,147.0
5648,20,1,1,5,20,1,17.0,85.0
5649,6,1,0,0,6,1,0,0
5650,65,1,5,9,65,1,2.0,364.0
5651,18,1,3,1,18,1,46.0,16.0
5652,12,1,0,0,12,1,0,0
5653,240,8,7,12,240,8,215.0,252.0
5654,29,1,2,4,29,1,16,66
5655,13,1,2,3,13,1,35.0,45.0
5656,6,1,0,0,6,1,0,0
5657,11,1,1,2,11,1,5.0,24.0
5658,21,3,1,1,21,3,8.0,4.0
5659,24,2,1,1,24,2,7.0,20.0
5660,23,1,3,3,23,1,2.0,40.0
5661,25,1,0,3,25,1,0.0,47.0
5662,9,1,1,0,9,1,5,0
5663,18,1,0,1,18,1,0,9
5664,61,3,3,2,61,3,39,9
5665,37,1,8,4,37,1,151.0,41.0
5666,87,1,14,9,87,1,332.0,406.0
5667,18,5,0,0,18,5,0,0
5668,58,1,8,2,58,1,573.0,96.0
5669,4,1,0,0,4,1,0,0
5670,11,1,0,3,11,1,0,21
5671,55,1,3,4,55,1,5409.0,461.0
5672,45,1,2,2,45,1,305.0,11.0
5673,11,1,1,0,11,1,5,0
5674,21,1,0,2,21,1,0,19
5675,57,1,3,4,57,1,14.0,47.0
5676,34,1,4,4,34,1,145.0,76.0
5677,13,1,0,3,13,1,0,12
5678,15,1,0,1,15,1,0.0,-18.0
5679,24,1,3,1,24,1,27.0,1.0
5680,42,2,2,3,42,2,0.0,84.0
5681,24,1,0,0,24,1,0,0
5682,12,1,2,2,12,1,14.0,14.0
5683,37,1,5,4,37,1,114,76
5684,8,1,3,0,8,1,12.0,0.0
5685,26,1,5,1,26,1,110.0,48.0
5686,22,1,1,1,22,1,20.0,30.0
5687,9,1,2,1,9,1,25.0,6.0
5688,19,1,4,1,19,1,67.0,9.0
5689,4,1,0,0,4,1,0,0
5690,4,1,0,0,4,1,0,0
5691,35,1,3,1,35,1,19.0,9.0
5692,8,1,0,0,8,1,0,0
5693,8,1,0,0,8,1,0,0
5694,2,1,0,0,2,1,0,0
5695,10,1,1,4,10,1,10,25
5696,435,14,29,31,435,14,450.0,655.0
5697,35,2,1,1,35,2,5,6
5698,62,2,4,5,62,2,57.0,228.0
5699,163,1,32,6,163,1,2411.0,212.0
5700,7,1,2,0,7,1,9,0
5701,65,7,6,5,65,7,56,28
5702,12,1,2,3,12,1,2.0,24.0
5703,57,5,7,1,57,5,71.0,5.0
5704,19,1,0,1,19,1,0.0,45.0
5705,260,2,6,19,260,2,694.0,3723.0
5706,54,1,0,3,54,1,0,139
5707,15,2,0,2,15,2,0,10
5708,31,1,0,0,31,1,0,0
5709,178,7,10,9,178,7,215.0,180.0
5710,11,2,0,1,11,2,0.0,6.0
5711,9,2,1,1,9,2,4,2
5712,22,1,1,2,22,1,1,19
5713,6,1,0,0,6,1,0,0
5714,46,1,4,6,46,1,33.0,177.0
5715,37,2,2,3,37,2,24,18
5716,29,2,2,0,29,2,-14.0,0.0
5717,9,1,3,0,9,1,8,0
5718,11,1,1,1,11,1,10,9
5719,12,1,0,0,12,1,0,0
5720,5,1,0,3,5,1,0.0,12.0
5721,17,1,0,0,17,1,0,0
5722,55,1,2,3,55,1,0.0,91.0
5723,49,1,1,3,49,1,48.0,112.0
5724,24,1,3,0,24,1,31,0
5725,141,2,19,5,141,2,1945.0,942.0
5726,20,1,3,2,20,1,31.0,50.0
5727,27,1,4,1,27,1,58,24
5728,49,1,1,1,49,1,-44.5,1.0
5729,9,1,0,2,9,1,0.0,10.0
5730,12,1,0,1,12,1,0,6
5731,5,1,1,0,5,1,3,0
5732,13,1,1,0,13,1,7,0
5733,59,4,7,7,59,4,11.0,37.0
5734,33,1,1,4,33,1,15,78
5735,4,1,0,0,4,1,0,0
5736,17,1,0,0,17,1,0,0
5737,22,1,0,1,22,1,0,1
5738,11,1,0,0,11,1,0,0
5739,10,1,0,1,10,1,0,8
5740,15,1,2,0,15,1,43.0,0.0
5741,7,1,1,0,7,1,12.0,0.0
5742,28,3,1,0,28,3,4,0
5743,32,2,3,1,32,2,28.0,19.0
5744,20,3,0,2,20,3,0.0,7.0
5745,8,1,1,0,8,1,4,0
5746,120,6,1,8,120,6,-3.0,442.0
5747,22,1,1,2,22,1,3.0,26.0
5748,8,1,2,0,8,1,7,0
5749,194,1,29,12,194,1,14891.5,1392.0
5750,55,1,2,4,55,1,0.0,140.0
5751,11,1,1,0,11,1,1,0
5752,30,1,0,1,30,1,0,26
5753,22,1,1,0,22,1,13,0
5754,71,8,7,4,71,8,85.0,57.0
5755,67,1,6,3,67,1,262.0,163.0
5756,17,1,3,0,17,1,20,0
5757,17,1,2,1,17,1,19,15
5758,38,1,3,5,38,1,-13.0,87.0
5759,30,1,2,3,30,1,22,52
5760,8,1,0,0,8,1,0,0
5761,13,1,1,1,13,1,7.0,36.0
5762,6,1,0,0,6,1,0,0
5763,15,1,1,2,15,1,10.0,41.0
5764,11,1,0,0,11,1,0,0
5765,35,1,1,2,35,1,35,42
5766,18,1,0,0,18,1,0,0
5767,3,1,1,0,3,1,2,0
5768,67,1,3,2,67,1,75.0,117.0
5769,11,1,1,1,11,1,16.0,0.0
5770,36,1,4,4,36,1,80.0,115.0
5771,15,1,0,3,15,1,0,29
5772,5,1,0,0,5,1,0,0
5773,8,1,0,2,8,1,0.0,20.0
5774,10,1,1,0,10,1,-3.5,0.0
5775,349,12,27,10,349,12,654.0,169.0
5776,4,1,1,0,4,1,2,0
5777,13,1,0,0,13,1,0,0
5778,4,1,0,0,4,1,0,0
5779,17,1,1,1,17,1,7,10
5780,11,1,1,1,11,1,8.0,27.0
5781,19,1,2,1,19,1,0.0,24.0
5782,44,2,3,1,44,2,10.5,18.0
5783,12,1,1,2,12,1,3,7
5784,13,1,1,0,13,1,8,0
5785,20,1,1,2,20,1,9,18
5786,105,1,19,7,105,1,891.0,556.0
5787,98,5,1,8,98,5,15.0,89.0
5788,66,3,1,2,66,3,-14.0,32.0
5789,12,1,2,0,12,1,12,0
5790,1,1,0,0,1,1,0,0
5791,5,1,1,0,5,1,3,0
5792,11,1,0,3,11,1,0,17
5793,45,2,1,5,45,2,7,68
5794,21,1,0,1,21,1,0,8
5795,23,1,5,2,23,1,39.0,25.0
5796,95,1,3,8,95,1,202.0,483.0
5797,6,1,0,0,6,1,0,0
5798,170,8,11,7,170,8,212.0,93.0
5799,11,1,0,0,11,1,0,0
5800,21,1,2,3,21,1,18,16
5801,29,1,4,1,29,1,177.0,2.0
5802,45,3,2,4,45,3,34.0,20.0
5803,17,1,2,1,17,1,43.0,3.0
5804,6,1,0,0,6,1,0,0
5805,26,1,0,2,26,1,0,30
5806,19,1,4,2,19,1,34.0,27.0
5807,9,1,0,0,9,1,0,0
5808,14,1,0,0,14,1,0,0
5809,45,1,0,1,45,1,0,31
5810,14,1,1,0,14,1,10,0
5811,11,1,1,0,11,1,7,0
5812,1,1,0,0,1,1,0,0
5813,53,2,0,2,53,2,0.0,102.0
5814,10,2,1,0,10,2,0.5,0.0
5815,14,1,1,0,14,1,10,0
5816,24,1,3,3,24,1,71.0,19.0
5817,16,1,1,0,16,1,13,0
5818,25,1,3,2,25,1,32,23
5819,224,9,8,15,224,9,119.0,366.0
5820,121,1,22,12,121,1,1530.5,476.0
5821,866,33,34,41,866,33,1363.0,749.0
5822,6,1,0,0,6,1,0,0
5823,54,2,7,3,54,2,92,51
5824,24,1,1,1,24,1,20,11
5825,7,1,0,0,7,1,0,0
5826,3,1,0,1,3,1,0,1
5827,12,1,1,0,12,1,8,0
5828,118,2,15,5,118,2,662.0,291.75
5829,16,1,0,1,16,1,0,16
5830,56,1,1,2,56,1,30.0,58.0
5831,5,1,0,0,5,1,0,0
5832,39,2,2,2,39,2,23.0,14.0
5833,17,1,0,5,17,1,0.0,52.0
5834,9,3,1,0,9,3,6,0
5835,26,5,2,1,26,5,12,1
5836,4,1,0,1,4,1,0.0,3.0
5837,14,3,0,0,14,3,0,0
5838,3,1,0,0,3,1,0,0
5839,11,1,1,0,11,1,4,0
5840,16,1,2,0,16,1,20,0
5841,11,1,0,0,11,1,0,0
5842,23,1,0,0,23,1,0,0
5843,391,1,82,18,391,1,17726.0,3965.0
5844,12,1,1,1,12,1,24.0,11.0
5845,6,1,0,0,6,1,0,0
5846,54,2,1,7,54,2,14.0,117.0
5847,39,1,3,1,39,1,2.0,37.0
5848,12,1,0,0,12,1,0,0
5849,51,1,10,10,51,1,385.0,365.0
5850,126,2,18,7,126,2,934.0,348.0
5851,25,1,0,1,25,1,0,25
5852,56,4,5,4,56,4,45.0,36.0
5853,114,1,4,14,114,1,-17.0,2391.0
5854,6,1,0,0,6,1,0,0
5855,12,1,2,1,12,1,7.0,12.0
5856,303,15,17,22,303,15,231.0,217.0
5857,453,1,9,27,453,1,601.0,10598.0
5858,117,3,6,5,117,3,114.0,143.0
5859,36,1,9,6,36,1,96,140
5860,25,1,3,0,25,1,44.0,0.0
5861,53,1,8,1,53,1,237,13
5862,18,5,0,0,18,5,0,0
5863,13,1,0,0,13,1,0,0
5864,8,1,0,0,8,1,0,0
5865,6,1,0,3,6,1,0,8
5866,63,3,5,4,63,3,42.0,109.0
5867,4,1,0,1,4,1,0,2
5868,2,1,0,0,2,1,0,0
5869,45,1,1,2,45,1,500.0,26.0
5870,11,1,0,0,11,1,0,0
5871,6,1,0,1,6,1,0,3
5872,32,4,0,0,32,4,0,0
5873,15,1,3,1,15,1,67.0,2.0
5874,7,1,2,1,7,1,12,1
5875,58,1,1,7,58,1,0.0,320.0
5876,85,1,17,6,85,1,946.0,334.0
5877,24,3,3,1,24,3,57.0,2.0
5878,41,2,2,3,41,2,21.0,121.0
5879,57,1,5,1,57,1,121.0,17.0
5880,34,1,2,3,34,1,42.0,135.0
5881,28,2,0,1,28,2,0.0,15.0
5882,5,1,0,0,5,1,0,0
5883,15,2,2,2,15,2,7,12
5884,40,3,1,2,40,3,7,15
5885,18,1,5,0,18,1,55,0
5886,10,1,1,1,10,1,8.0,27.0
5887,49,1,13,3,49,1,359.0,138.0
5888,74,5,12,4,74,5,165,58
5889,13,1,0,3,13,1,0,29
5890,34,1,1,3,34,1,20,31
5891,11,1,1,0,11,1,9,0
5892,116,1,16,10,116,1,818.0,1160.0
5893,134,5,17,6,134,5,942.0,209.0
5894,35,1,3,0,35,1,46,0
5895,5,1,0,1,5,1,0,1
5896,5,1,0,0,5,1,0,0
5897,14,2,0,0,14,2,0,0
5898,7,1,0,0,7,1,0,0
5899,18,1,1,0,18,1,11,0
5900,39,3,0,1,39,3,0,15
5901,10,2,0,0,10,2,0,0
5902,41,1,5,1,41,1,226.0,10.0
5903,51,4,2,7,51,4,38.5,75.0
5904,18,1,1,0,18,1,39.0,0.0
5905,9,1,0,0,9,1,0,0
5906,45,1,1,0,45,1,-9.0,0.0
5907,42,4,6,2,42,4,40,7
5908,45,2,2,9,45,2,30.0,158.0
5909,53,3,6,1,53,3,42.5,10.0
5910,25,2,6,2,25,2,44.0,10.0
5911,296,4,9,14,296,4,465.0,502.5
5912,21,1,0,3,21,1,0,28
5913,36,1,6,2,36,1,108.0,30.0
5914,67,1,11,4,67,1,337,134
5915,63,4,3,2,63,4,58.0,10.0
5916,311,1,49,11,311,1,6666.0,3640.5
5917,7,1,1,1,7,1,4,2
5918,31,1,2,1,31,1,27.0,3.5
5919,76,2,10,3,76,2,101.5,121.0
5920,36,2,1,3,36,2,-3.0,19.0
5921,96,5,3,8,96,5,82.0,83.0
5922,40,2,4,1,40,2,28.0,21.0
5923,7,1,1,1,7,1,6,5
5924,12,1,0,0,12,1,0,0
5925,20,1,3,0,20,1,32,0
5926,89,8,5,1,89,8,47.0,15.0
5927,13,1,2,0,13,1,14,0
5928,36,4,7,1,36,4,44.0,2.0
5929,87,1,3,5,87,1,36.0,0.0
5930,72,2,3,5,72,2,79.0,139.0
5931,12,1,0,0,12,1,0,0
5932,19,1,1,2,19,1,27.0,10.5
5933,33,2,3,2,33,2,34.0,15.0
5934,10,1,0,1,10,1,0.0,-18.0
5935,30,3,4,2,30,3,15,17
5936,8,1,0,0,8,1,0,0
5937,53,1,1,3,53,1,35.0,37.0
5938,16,1,0,1,16,1,0,15
5939,22,1,2,3,22,1,28,38
5940,72,5,9,3,72,5,74.0,51.0
5941,24,1,3,1,24,1,8.0,20.0
5942,6,1,1,0,6,1,4,0
5943,66,3,5,3,66,3,99.0,30.0
5944,19,1,3,2,19,1,14,18
5945,12,2,0,0,12,2,0,0
5946,28,1,0,2,28,1,0,25
5947,9,1,1,1,9,1,6,3
5948,7,1,0,1,7,1,0,2
5949,10,1,2,0,10,1,12,0
5950,3,1,0,0,3,1,0,0
5951,26,1,5,1,26,1,67.0,3.0
5952,7,1,0,2,7,1,0,9
5953,15,1,0,1,15,1,0,7
5954,50,1,2,0,50,1,-5.0,0.0
5955,44,3,1,7,44,3,3.0,69.0
5956,9,1,0,0,9,1,0,0
5957,38,1,4,1,38,1,96.0,29.0
5958,4,1,0,0,4,1,0,0
5959,10,2,2,0,10,2,9,0
5960,190,2,8,5,190,2,49.0,120.0
5961,17,1,1,1,17,1,0.0,39.0
5962,436,14,18,30,436,14,325.0,635.0
5963,21,1,0,2,21,1,0,31
5964,10,1,0,0,10,1,0,0
5965,62,1,1,4,62,1,12.0,108.0
5966,73,1,5,7,73,1,151.0,463.0
5967,9,1,1,0,9,1,7,0
5968,3,1,0,1,3,1,0.0,3.0
5969,35,3,3,4,35,3,10.0,31.0
5970,114,3,5,5,114,3,43.0,45.0
5971,12,2,1,1,12,2,7.0,24.0
5972,14,1,1,0,14,1,72.0,0.0
5973,36,4,0,2,36,4,0.0,5.0
5974,26,1,1,1,26,1,3.0,21.0
5975,92,1,1,7,92,1,0.0,308.0
5976,2,1,0,0,2,1,0,0
5977,26,1,5,3,26,1,71.0,113.0
5978,12,1,1,0,12,1,4,0
5979,31,1,4,2,31,1,72,42
5980,104,4,19,1,104,4,300.0,9.0
5981,12,1,1,3,12,1,6,15
5982,91,1,2,2,91,1,133,127
5983,73,3,6,1,73,3,157.0,17.0
5984,260,2,11,25,260,2,-4.0,5453.0
5985,9,1,2,0,9,1,9,0
5986,36,1,1,0,36,1,87.0,0.0
5987,55,3,0,3,55,3,0.0,92.0
5988,47,1,8,1,47,1,117.0,33.0
5989,50,2,3,2,50,2,31.0,17.0
5990,3,1,0,0,3,1,0,0
5991,116,1,15,11,116,1,842.0,859.0
5992,141,6,23,7,141,6,449.0,145.0
5993,49,1,1,6,49,1,33.0,247.0
5994,6,1,0,0,6,1,0,0
5995,59,2,2,3,59,2,35.0,175.0
5996,17,1,4,3,17,1,35.0,72.0
5997,17,3,0,1,17,3,0,2
5998,12,1,0,0,12,1,0,0
5999,14,1,0,4,14,1,0,19
6000,75,1,9,3,75,1,479.0,217.0
6001,12,1,1,1,12,1,5,8
6002,14,1,1,2,14,1,11,20
6003,7,1,0,0,7,1,0,0
6004,14,1,0,3,14,1,0,23
6005,6,1,0,2,6,1,0,7
6006,42,1,2,4,42,1,13.0,81.0
6007,8,1,1,1,8,1,0.0,9.0
6008,99,2,2,4,99,2,12.0,254.0
6009,7,1,0,1,7,1,0,7
6010,16,1,2,0,16,1,14,0
6011,36,1,0,1,36,1,0,21
6012,21,2,1,0,21,2,7,0
6013,72,3,6,7,72,3,151.0,101.0
6014,11,1,1,0,11,1,6,0
6015,4,1,0,1,4,1,0,1
6016,47,4,1,0,47,4,9.0,0.0
6017,13,2,2,1,13,2,10,7
6018,12,1,0,0,12,1,0,0
6019,3,1,0,0,3,1,0,0
6020,5,1,0,0,5,1,0,0
6021,1,1,0,1,1,1,0,1
6022,29,1,2,3,29,1,36.0,143.0
6023,11,1,1,0,11,1,2,0
6024,36,2,0,1,36,2,0,12
6025,15,1,2,1,15,1,-3.0,9.0
6026,14,1,1,2,14,1,11.0,10.0
6027,12,2,0,0,12,2,0,0
6028,9,1,3,0,9,1,10.0,0.0
6029,74,1,2,2,74,1,55.0,83.0
6030,31,1,4,1,31,1,41.0,-6.5
6031,90,6,8,7,90,6,111,34
6032,18,1,0,4,18,1,0.0,24.0
6033,38,4,5,2,38,4,30.0,11.0
6034,22,1,1,1,22,1,7.0,3.0
6035,30,1,4,1,30,1,50.0,17.0
6036,8,1,1,0,8,1,16.0,0.0
6037,7,1,0,1,7,1,0,2
6038,8,1,1,0,8,1,9.0,0.0
6039,17,1,0,2,17,1,0.0,30.0
6040,154,5,1,6,154,5,-2.0,484.5
6041,9,1,0,1,9,1,0,1
6042,5,1,0,1,5,1,0,1
6043,19,1,2,4,19,1,19.0,66.0
6044,3,1,0,1,3,1,0.0,3.0
6045,13,1,1,2,13,1,7.0,9.0
6046,18,5,0,0,18,5,0,0
6047,27,1,5,4,27,1,84,50
6048,48,1,11,1,48,1,195.0,149.0
6049,3,1,0,0,3,1,0,0
6050,65,1,12,3,65,1,469.0,155.0
6051,10,1,1,0,10,1,-5.0,0.0
6052,54,1,2,4,54,1,38.0,174.0
6053,17,1,1,1,17,1,14.0,12.0
6054,13,1,2,2,13,1,19,11
6055,37,1,6,2,37,1,1886.0,26.0
6056,13,1,0,1,13,1,0,1
6057,10,1,1,2,10,1,12.0,11.0
6058,13,2,0,3,13,2,0.0,15.0
6059,11,1,0,0,11,1,0,0
6060,10,1,0,1,10,1,0,3
6061,9,1,0,0,9,1,0,0
6062,353,5,15,18,353,5,970.0,2623.5
6063,15,1,1,1,15,1,14,5
6064,37,1,2,0,37,1,-35.5,0.0
6065,8,1,0,0,8,1,0,0
6066,16,1,2,0,16,1,17,0
6067,7,1,0,0,7,1,0,0
6068,4,1,0,2,4,1,0,7
6069,34,1,4,1,34,1,105.0,20.0
6070,75,3,1,4,75,3,41.0,-12.0
6071,365,9,15,23,365,9,513.0,495.5
6072,341,7,23,17,341,7,800.5,617.0
6073,28,3,0,1,28,3,0.0,0.5
6074,7,1,0,0,7,1,0,0
6075,16,1,1,1,16,1,12.0,7.0
6076,15,1,0,1,15,1,0,13
6077,18,1,0,2,18,1,0,21
6078,34,1,5,1,34,1,66.5,3.0
6079,5,1,0,1,5,1,0,2
6080,8,2,0,2,8,2,0,4
6081,27,1,5,2,27,1,85.0,13.0
6082,6,1,0,1,6,1,0,1
6083,17,1,3,2,17,1,11.0,47.0
6084,95,2,2,6,95,2,73.0,132.0
6085,33,1,6,5,33,1,173.0,161.0
6086,8,1,1,0,8,1,-9.0,0.0
6087,34,1,7,3,34,1,107,31
6088,15,1,4,0,15,1,35,0
6089,15,1,1,2,15,1,7,7
6090,158,1,10,18,158,1,887.0,2122.5
6091,14,1,3,1,14,1,132.0,3.0
6092,6,1,0,0,6,1,0,0
6093,65,5,8,5,65,5,55.0,29.0
6094,16,1,1,1,16,1,8,12
6095,8,1,0,1,8,1,0,8
6096,349,23,30,10,349,23,492.0,101.0
6097,48,2,5,7,48,2,147.0,65.0
6098,36,2,6,0,36,2,32.0,0.0
6099,17,1,0,1,17,1,0,9
6100,17,1,0,0,17,1,0,0
6101,41,1,3,2,41,1,72.0,9.0
6102,19,1,1,2,19,1,10,14
6103,4,1,0,0,4,1,0,0
6104,47,2,2,1,47,2,25.0,2.0
6105,39,3,2,0,39,3,9.0,0.0
6106,11,1,0,0,11,1,0,0
6107,11,1,0,0,11,1,0,0
6108,142,7,10,13,142,7,127.0,102.5
6109,9,1,2,0,9,1,5.0,0.0
6110,23,1,4,2,23,1,108.0,28.0
6111,72,1,4,2,72,1,482.0,-33.0
6112,74,3,3,3,74,3,16.0,87.0
6113,17,1,2,4,17,1,15.0,131.0
6114,158,7,9,14,158,7,275.0,253.0
6115,11,1,1,2,11,1,5,11
6116,18,1,1,1,18,1,2.0,-6.0
6117,10,1,0,1,10,1,0,10
6118,43,1,10,3,43,1,165.0,137.0
6119,35,2,5,1,35,2,24.0,-3.0
6120,78,3,0,4,78,3,0.0,170.0
6121,11,1,0,1,11,1,0,5
6122,28,1,3,1,28,1,81.0,24.0
6123,9,1,0,0,9,1,0,0
6124,22,1,0,0,22,1,0,0
6125,14,1,0,2,14,1,0.0,46.0
6126,41,1,0,7,41,1,0.0,2721.0
6127,22,1,4,3,22,1,48,50
6128,16,1,2,1,16,1,14.0,15.0
6129,39,1,2,0,39,1,61,0
6130,78,5,0,10,78,5,0.0,185.0
6131,87,6,9,2,87,6,119.0,32.0
6132,11,1,1,0,11,1,5,0
6133,8,1,0,0,8,1,0,0
6134,36,1,0,3,36,1,0.0,88.0
6135,39,3,1,1,39,3,8,2
6136,9,1,0,0,9,1,0,0
6137,79,4,4,8,79,4,63.0,112.0
6138,8,1,1,0,8,1,6,0
6139,6,1,1,0,6,1,2,0
6140,10,1,0,1,10,1,0.0,27.0
6141,40,1,5,2,40,1,95,62
6142,23,2,1,1,23,2,9,2
6143,47,2,3,3,47,2,-3.0,128.0
6144,14,1,1,0,14,1,9,0
6145,70,1,1,3,70,1,0.0,207.0
6146,21,1,1,0,21,1,8,0
6147,47,2,6,1,47,2,69.0,4.0
6148,33,3,3,2,33,3,32.0,8.5
6149,26,4,2,0,26,4,13,0
6150,9,2,0,0,9,2,0,0
6151,207,6,14,12,207,6,849.0,523.0
6152,56,1,5,6,56,1,148,164
6153,23,1,0,1,23,1,0.0,-2.0
6154,7,1,0,0,7,1,0,0
6155,52,2,0,5,52,2,0.0,126.0
6156,8,2,0,0,8,2,0,0
6157,3,1,0,0,3,1,0,0
6158,12,1,1,5,12,1,1,36
6159,14,1,0,4,14,1,0,29
6160,25,1,2,2,25,1,19,31
6161,14,1,1,1,14,1,7,5
6162,15,1,0,2,15,1,0,11
6163,57,3,0,3,57,3,0,32
6164,30,1,0,3,30,1,0.0,32.0
6165,9,1,1,0,9,1,3,0
6166,5,1,0,0,5,1,0,0
6167,9,2,1,0,9,2,1,0
6168,7,1,0,0,7,1,0,0
6169,22,1,1,3,22,1,2.0,111.0
6170,11,1,0,0,11,1,0,0
6171,9,1,0,0,9,1,0,0
6172,103,8,5,4,103,8,45.0,46.0
6173,42,1,3,3,42,1,98.0,39.5
6174,31,1,1,1,31,1,30,23
6175,151,1,29,6,151,1,3051.5,856.0
6176,14,1,0,1,14,1,0,4
6177,27,4,4,0,27,4,29.0,0.0
6178,74,2,1,4,74,2,6.0,76.5
6179,41,6,7,1,41,6,27.0,2.0
6180,15,1,2,0,15,1,10,0
6181,72,1,0,4,72,1,0.0,127.0
6182,30,3,2,0,30,3,20,0
6183,32,3,0,2,32,3,0,14
6184,8,1,0,0,8,1,0,0
6185,11,1,0,0,11,1,0,0
6186,24,1,2,3,24,1,26,18
6187,8,1,1,0,8,1,3,0
6188,9,1,2,2,9,1,15,13
6189,45,2,4,4,45,2,6.0,30.0
6190,13,1,2,0,13,1,13.0,0.0
6191,11,1,0,0,11,1,0,0
6192,11,1,1,2,11,1,7,8
6193,5,1,0,0,5,1,0,0
6194,44,2,2,3,44,2,44.0,24.0
6195,10,1,1,1,10,1,-1.0,10.0
6196,46,1,7,2,46,1,122.0,56.0
6197,10,1,0,0,10,1,0,0
6198,48,1,6,4,48,1,335.0,65.5
6199,16,1,0,3,16,1,0,25
6200,15,1,1,0,15,1,10,0
6201,40,4,7,0,40,4,23.0,0.0
6202,10,1,0,0,10,1,0,0
6203,50,1,1,0,50,1,13,0
6204,43,2,7,2,43,2,49.0,27.0
6205,23,1,3,2,23,1,13.0,50.0
6206,6,1,0,2,6,1,0.0,18.0
6207,78,4,4,6,78,4,48.0,73.0
6208,18,5,0,0,18,5,0,0
6209,25,1,0,2,25,1,0.0,29.0
6210,35,1,7,2,35,1,101.0,31.0
6211,67,2,2,3,67,2,140.0,82.0
6212,21,1,4,4,21,1,38.0,30.5
6213,7,1,0,2,7,1,0.0,14.0
6214,9,1,0,0,9,1,0,0
6215,7,1,1,0,7,1,-4.0,0.0
6216,50,1,1,1,50,1,84.0,51.0
6217,7,2,0,2,7,2,0.0,6.0
6218,17,1,1,1,17,1,10,12
6219,30,1,4,1,30,1,42.0,2.0
6220,37,2,2,3,37,2,7,14
6221,22,1,3,2,22,1,14.0,33.0
6222,8,1,2,0,8,1,13,0
6223,15,1,0,1,15,1,0.0,2.0
6224,89,2,7,3,89,2,482.0,133.0
6225,90,1,8,7,90,1,415.0,532.0
6226,8,1,0,2,8,1,0,6
6227,112,1,7,10,112,1,442.0,891.0
6228,115,1,2,5,115,1,196.0,376.0
6229,125,4,3,5,125,4,1029.0,212.0
6230,146,1,5,8,146,1,-40.0,711.0
6231,64,2,3,4,64,2,37.0,100.5
6232,17,1,0,0,17,1,0,0
6233,19,1,0,1,19,1,0.0,144.0
6234,83,1,2,4,83,1,44.0,132.0
6235,4,1,0,0,4,1,0,0
6236,5,1,0,1,5,1,0,2
6237,6,1,0,0,6,1,0,0
6238,21,1,3,1,21,1,91.0,10.0
6239,12,1,1,1,12,1,9,6
6240,6,1,0,0,6,1,0,0
6241,6,1,0,0,6,1,0,0
6242,12,2,1,1,12,2,1,3
6243,24,1,0,1,24,1,0,13
6244,17,1,0,0,17,1,0,0
6245,10,1,0,1,10,1,0.0,12.0
6246,28,1,4,2,28,1,6.0,49.0
6247,13,1,0,3,13,1,0.0,41.0
6248,55,3,3,0,55,3,60,0
6249,34,1,0,4,34,1,0.0,124.0
6250,41,1,0,1,41,1,0.0,-63.0
6251,38,1,2,0,38,1,41,0
6252,116,1,7,6,116,1,542.0,460.0
6253,12,1,2,1,12,1,15.0,3.0
6254,46,1,7,5,46,1,198,160
6255,291,9,9,18,291,9,140.0,305.0
6256,23,1,0,1,23,1,0,11
6257,6,1,1,0,6,1,2,0
6258,5,1,0,1,5,1,0.0,3.0
6259,28,1,4,2,28,1,58,24
6260,13,1,0,0,13,1,0,0
6261,199,5,16,10,199,5,162.0,700.0
6262,20,3,1,2,20,3,6.0,16.0
6263,8,1,2,0,8,1,15,0
6264,7,1,0,0,7,1,0,0
6265,12,1,1,1,12,1,33.0,6.0
6266,96,2,7,11,96,2,137.0,589.0
6267,14,1,1,0,14,1,7,0
6268,131,3,3,9,131,3,296.0,1076.0
6269,11,1,1,1,11,1,2,8
6270,22,1,0,2,22,1,0,36
6271,46,4,3,1,46,4,27,6
6272,14,1,0,1,14,1,0,5
6273,29,1,1,0,29,1,-4.0,0.0
6274,7,1,0,1,7,1,0.0,3.0
6275,161,1,1,3,161,1,22.0,353.0
6276,6,1,0,0,6,1,0,0
6277,44,2,2,5,44,2,31.0,84.0
6278,21,2,0,2,21,2,0,3
6279,10,1,3,0,10,1,20,0
6280,14,1,0,2,14,1,0,17
6281,7,1,1,1,7,1,3,5
6282,11,1,0,0,11,1,0,0
